URL,Text,Keyword
https://bsky.app/profile/juicywithjake.bsky.social/post/3m6idp5h32y2f,"International Day for the Elimination of Violence Against Women
Gender-based violence impacts women, trans women, non-binary people, and intersex communities. Violence is preventable when we challenge harmful norms, support survivors, and act together. Everyone deserves safety. #JuicyWithJake",gender is binary
https://bsky.app/profile/itszoeallison.bsky.social/post/3m6hpzl2gr22d,"Oh, but a binary trans woman aren’t transgressive or defying gender norms enough, which is something we’re apparently obligated to do.
Trans women owe it to the rest of the community to be as loudly and visibly trans as possible regardless of whether that’s what we want or the danger that poses…",gender is binary
https://bsky.app/profile/darrylmcmillan.bsky.social/post/3m6hnwulqac24,"To me this issue is more about stroking the ego of the parents & doctors and making money in niche markets to capitalize on the viral gender, non binary, trans trend in pop culture and social media, and has very little to do with the actual health & well being of the child. It's adult ego's trippin.",gender is binary
https://bsky.app/profile/andria-girl.bsky.social/post/3m6hmxvdcjk24,"also throw in a sprinkle of wtf is ""feeling like you were born in the wrong body permits the existence of binary trans people while still upholding an essentialist understanding of gender"" ????????",gender is binary
https://bsky.app/profile/mbyrne.bsky.social/post/3m6hmoftgas2t,"4/4: ... history will repeat itself. 

I do believe, however, that trans people will eventually be accepted and protected as much as anyone else presently is; it'll take time and effort but the tide will turn. Have faith. Solidarity with all my trans / non-binary / gender-fluid siblings.",gender is binary
https://bsky.app/profile/rebeccajones03.bsky.social/post/3m6h4nrbess2v,"Trans people come in all different sexualities. I am a trans woman attracted to men and some non-binary people, I would call myself straight.

My sexuality is entirely different from my gender and I discovered what my sexuality was at a different time to my Gender.",gender is binary
https://bsky.app/profile/royalentity.bsky.social/post/3m6h3gpz6js2g,"an wenyi is just trans. theyre so gender it doesnt even fucking matter what direction the only gender fix point they have is being a sly bastard.

trans woman an wenyi. trans man an wenyi. intersex an wenyi. non binary an wengi. UGH",gender is binary
https://bsky.app/profile/speepy-skunk.bsky.social/post/3m6gh7rt7hs2z,"Being trans in any capacity is a rejection of the gender binary, and shows that your gender can be something other than penis-man or pussy-girl. You could be a pussy-man or a pussy-turned-penis-man or a penis-girl or a penis-turned-pussy-girl to name a few examples.

5/?",gender is binary
https://bsky.app/profile/iwatooshi.bsky.social/post/3m6kvwv6j4k2v,"yes exactly! like I'm not enby myself and I'm very sure about my gender and I like the ""binary"" for myself, but it really annoys me how much people always have to make things so cisnormative no matter what and some enbies even feel like they have to transition just to be recognised",binary gender
https://bsky.app/profile/floorsalad.is.goblin.fyi/post/3m6kv5zd52s2c,"I get that you feel like a divine and special variant of trans masc because you're more binary an 3valid5me but I wish you would shut tf up tbh. Like yeah y'know what you're right, you do seem just like a cis man, you're getting off on making people who ""do gender wrong"" upset. Find a hobby.",binary gender
https://bsky.app/profile/shunkpunkart.bsky.social/post/3m6kaperats2s,"""Part of a community that fights for marrying the same gender""
Okay then trans/non-binary people, intersex people etc. shouldn't be there as well?
What a load of shite. They can't even spell. Fuck them! As a trans demi with an ace mum you are 10000% welcome in the community. We're here for you🖤🩶🤍💜",binary gender
https://bsky.app/profile/starborne0661.bsky.social/post/3m6k7aij62k27,"It's relatively common for trans people within the gender binary to frown upon those outside the binary, like nb or genderfluid individuals. It makes no sense whatsoever 😭",binary gender
https://bsky.app/profile/dynamickayak.bsky.social/post/3m6itoojz5s2g,"@Pacesociety Intsagram
International Day for the Elimination of Violence Against Women also means ending violence against sex workers - including trans women, Two-Spirit, non-binary, and gender-diverse sex workers, who face some of the highest levels of gender-based and state violence.",binary gender
https://bsky.app/profile/koikoisararira.bsky.social/post/3m6lelkgvfs2u,"『先輩狐と後輩狐』🫐🐼🦊
The English translation is provided in the ALT text.
#管狐のモナカ",there are only two
https://bsky.app/profile/kncbooks.bsky.social/post/3m666ww2qsc2q,"""The change ... mandates public libraries to relocate or fully remove 'any materials regarding transgender procedures, gender ideology, or the concept of more than two biological genders' on the basis that they are 'inappropriate' for children and teens.""
#libraries #FreedomToRead #bannedbooks",genders are two
https://bsky.app/profile/astralexistence.bsky.social/post/3m6jj24ixtk2w,"I think the way that cluster treats being a furry as a queer identity goes hand in hand with them believing that sex is immutable, like they believe that being trans is the same as being a furry (a costume one wears for fun) because they don’t think it can be anything deeper than that",immutable sex
https://bsky.app/profile/rosedelightful.com/post/3m66umic6e22f,"Terfs trying to infiltrate Celtic pagan groves & covens & failing miserably will never stop being funny tbh. When the two most prominent contemporary figures in this religion are trans, idk I think you picked the wrong religion. Trying to get initiated as a druid & arguing that sex is immutable...",immutable sex
https://bsky.app/profile/mancalledhorse.bsky.social/post/3m63r4xu4gc2v,"She would use a load of slurs and dogwhistles to answer that question. Her fundamental belief is she thinks all trans people are either deluded or deceitful - GCs retrofit this to try to make it look like a natural conclusion from ""sex is binary and immutable"" rather than the other way round",immutable sex
https://bsky.app/profile/random745003.bsky.social/post/3m63qjnxonk2n,"If sex is immutable, what does she think transition is and why is she trying to stop it?",immutable sex
https://bsky.app/profile/mancalledhorse.bsky.social/post/3m63ljee6wc2s,"""So Helen, when you said every trans person is a problem in a sane world and it is necessary to prevent people transitioning, is that particular view equivalent to and inseparable from the Forstater 'sex is binary and immutable' belief and how is that compatible with trans people's human rights?""",immutable sex
https://bsky.app/profile/elizabethtaylor47.bsky.social/post/3m62tjcreq22l,"It’s an interesting subject - I think they might be true for fencesitters who lean more anti trans now. 

But for committed GCs and other phobes, i actually think they are *more* bothered by medical transition (especially of youth), because it undermines their ideological view that sex is immutable",immutable sex
https://bsky.app/profile/redshiftsinger.bsky.social/post/3m5yigb2vns2d,"The irony is that the same douchebros will turn around and scream that gender/sex is binary and immutable as soon as a trans person dares to exist within their awareness. 

Bro you have a system breaking “man” into SEVEN DISTINCT CATEGORIES and you pay some weirdo for classes on becoming an “alpha”",immutable sex
https://bsky.app/profile/jtp.bsky.social/post/3m5xwowdfg222,"conservatives these days are more like ""trans isn't real sex is immutable and we need to enforce its immutability because it's bad when people prove otherwise""",immutable sex
https://bsky.app/profile/jtp.bsky.social/post/3m5xwmo5nck22,"terfs have sort of purged their ""real transsexuals"" from the movement these days in favor of the narritive that biology is immutable and sex can't change. so the word was sorta just laying around for anyone who wanted it lmao",immutable sex
https://bsky.app/profile/thecutestcommie.bsky.social/post/3m5xl74hirs2o,"No, trans people are saying that sex is not immutable and not determined by chromosomes or gametes or phenotype. It's equally as much a social construct as gender is. HRT objectively changes your sex characteristics on a cellular level. Chromosomes merely set the blueprint, but it can be renovated.",immutable sex
https://bsky.app/profile/solidarity5ever.bsky.social/post/3m5vseehup22h,"The anti-trans argument has evolved to claiming that sex characteristics are irrelevant to determining the sex of an individual AND that sex is defined by the characteristics an individual possesses that align with male or female gamete production. But they think ""organized"" isn't characteristics.",sex is immutable
